Tree ID,Location Latitude,Location Longitude,Tree Type,Age,Gender,Fruiting,Disease,Last Updated,Planted,Row Number,Planted By,Location Elevation,Daily Check
b5133308-fda8-4b2f-afe9-55cd7bd8dde6,44.348809,133.9326833,Poaceae,77,Male,false,false,07/03/2020,18/07/2005,307,Wolfie Troni,61.7904399,23:01
7d5bcabe-dc82-4281-afd0-8958126fdf9e,24.9689194,89.0076739,Liliaceae,88,Female,true,false,11/11/2021,27/09/1957,308,Kristen Bettenay,-10.539,7:53
1ad39027-a481-4434-a155-825faf4ed8f4,-14.0393995,-75.7051647,Asteraceae,89,Female,true,false,07/06/2021,15/11/1930,309,Corliss Trunchion,-34.5500929,18:13
7da4b58d-be42-481e-9a5b-8ef9e6aefcaa,32.10828,35.05096,Onagraceae,88,Male,true,true,15/09/2020,09/06/2007,310,Malvin Stenett,-14.1325,6:36
668038b0-cea0-42de-8aac-1a3de7e316cf,53.3004898,-6.2634596,Rutaceae,49,Male,true,false,03/01/2022,26/10/1956,311,Ambrosi Smeaton,21.0598649,11:15
b13379e8-aa3a-44a1-93c0-f00c38cbc842,-6.33731,108.3258329,Sapindaceae,27,Male,false,true,19/08/2022,31/12/1959,312,Adam Platts,14.5042717,17:50
e89a7b9e-9466-48c8-8246-78abdbb04723,49.7149346,28.8363647,Apiaceae,94,Male,false,true,24/07/2021,08/01/2007,313,Myles Rolance,27.9937685,9:14
4967d34b-e673-4213-be38-6ae69bb49fa2,14.8744012,120.8130073,Rosaceae,100,Female,true,false,05/06/2020,20/01/1975,314,Daveen Rany,50.887101,
87f9ac0e-6baa-4c6b-bd75-615cf1e1be9d,59.8037463,30.6044813,Chenopodiaceae,74,Male,true,true,19/07/2022,26/08/1995,315,Hewet Whettleton,6.1514423,2:00
4456a49a-f86a-4337-94ae-1d60cbd52844,38.1625093,21.6682269,Amaranthaceae,10,Genderfluid,true,false,17/01/2021,15/04/1958,316,Jena Chrippes,10.072035,12:27
8b30931d-90b7-4dbb-b976-e6a5377731a0,34.65,127.016667,Rubiaceae,26,Female,true,true,05/03/2021,01/10/2014,317,Jeanette Hauxwell,-7.1929741,19:31
ae6bcbc6-43c4-4488-a449-0f5e8342d1cb,9.2284759,-80.0856189,Berberidaceae,92,Female,true,false,23/12/2021,10/09/2004,318,Lindsey Beckworth,22.9081486,0:41
c1be1810-86c9-4791-873e-27aee2e2f37a,32.768821,120.679703,Acanthaceae,35,Male,true,false,27/03/2020,03/02/1925,319,Burg Rome,-14.31779,
7db5bc9c-975e-422d-a5b7-b438e8a2f149,-8.39427,116.3426552,Rosaceae,60,Female,true,true,24/08/2022,10/11/2004,320,Tasia Mullin,28.153607,1:03
0247f9e9-3265-481f-8093-ca292658834e,13.0930867,7.2248378,Violaceae,10,Male,true,true,03/08/2021,06/09/1952,321,Rolf Blackaby,-6.2694214,22:43
dbdc6994-be60-4f5b-bd3a-d04e72165fa2,-34.7063243,-58.4776004,Iridaceae,55,Female,false,false,24/12/2020,03/12/2013,322,Karita Featherstonehaugh,44.3914666,7:23
e80d9ce6-676f-400a-ab81-cb8eed56c706,45.23223,108.28245,Brassicaceae,36,Male,false,false,19/06/2020,24/03/1945,323,Scott Pescud,35.907757,18:59
39a9839d-2ecc-47c8-bd93-c34b6828bc9f,5.9840985,116.0761121,Caryophyllaceae,73,Female,true,true,05/08/2020,18/12/1935,324,Sonnie Glaves,-5.7577862,22:03
a18e1370-b0a1-4de8-90ba-9165abe4926d,-6.4092325,106.0375673,Orchidaceae,20,Female,true,false,01/10/2021,27/05/1945,325,Mindy Howler,-6.588201,22:47
9e853349-b84e-4592-845a-a652ddcacf4c,35.6176824,34.4087307,Asteraceae,97,Male,false,true,21/11/2021,24/09/1997,326,Mendel Redwood,-33.8880642,4:12
7a652580-7cb1-4e21-a343-ad906d997b6b,31.12678,104.167501,Euphorbiaceae,85,Male,true,true,15/12/2019,09/09/1977,327,Pincas Tolliday,42.0948645,
04d7e9dc-5895-41fd-908f-abc279752be5,51.4174879,18.0755564,Lichinaceae,,Male,true,true,06/11/2020,27/04/1963,328,Solomon Barus,59.3473789,14:08
dc07a014-6ad6-4c2b-9040-8a6b379487a6,-6.7183784,111.466342,Thelypteridaceae,96,Male,false,true,06/08/2022,11/11/1938,329,Niels Lusk,26.695419,4:34
c7c6169c-2ccb-4aaf-b197-8853de75ad17,50.65854,128.00932,Asteraceae,71,Female,true,false,07/08/2022,15/07/1941,330,Missie Kahler,39.7715895,3:29
22876945-8a0a-48c2-b7cb-b64552074510,-6.1870969,106.8655689,Liliaceae,44,Male,true,true,11/03/2021,23/01/1936,331,Ikey Jentges,35.1844489,21:15
1f0c3294-b160-4ba3-b5c4-f8d078cfd5da,17.2025656,-62.588414,Acanthaceae,70,Male,true,false,01/06/2020,25/06/2005,332,Alejoa Briscoe,45.1248093,17:04
7aafe69c-7f24-4d82-89c0-c1a987cf8333,59.3650479,17.9947004,Rosaceae,57,Female,true,true,02/12/2021,02/12/1976,333,Marin Foan,29.265944,23:27
17e67505-ceb8-4b30-aaa2-956bce1e6d93,65.9338,111.4834,Cactaceae,9,Female,false,false,18/11/2021,08/03/1956,334,Amii Bramont,-38.7239099,12:11
3f91addc-1376-464e-be27-e1ab24aaa3d7,58.2609408,12.9683864,Fabaceae,89,Male,true,false,13/03/2020,09/04/1933,335,Borg Fittes,26.610707,4:06
3149346b-10c0-4a3f-8a9e-4f19621d5a1f,32.990664,112.528308,Fabaceae,76,Male,false,true,26/08/2021,05/11/1963,336,Shurwood Stollhofer,-21.9221397,21:36
8c876eee-a3a8-4c82-abfa-3374d9ba7c59,39.883992,116.4262137,Scrophulariaceae,55,Female,false,true,16/01/2022,29/07/1987,337,Corissa Malcolmson,23.106401,
ed980a93-efc3-4666-896f-811762d33911,37.1347927,-8.5351366,Salicaceae,34,Female,true,false,09/09/2020,01/07/1965,338,Breanne Spottiswood,49.2152833,4:26
f0d7393a-edf3-4107-ae38-299c989e5813,7.7102381,3.9190062,Poaceae,42,Female,true,true,14/07/2021,21/01/1926,339,Judi Edwardes,16.2676129,6:34
53d00099-faef-4972-987b-72976f702350,3.1523104,101.7178316,Rosaceae,,Male,false,false,05/06/2021,22/10/1929,340,Nikos Solon,42.0256691,3:19
d4b7f3e1-68b4-40d4-a423-1cb453a6a2ad,39.927952,21.80854,Asteraceae,32,Male,true,false,20/08/2021,21/05/1924,341,Gerry Westpfel,44.829819,20:58
75d573a3-d79d-4bf5-8e3e-3784a349866c,-17.8546259,-40.3322956,Ericaceae,95,Male,false,false,01/04/2020,09/04/2002,342,Ragnar Chevers,-6.9662696,2:49
eb23a06a-8464-4ce7-9a9b-020b7a727f3f,-31.4540779,-64.1673375,Bignoniaceae,56,Female,false,true,17/08/2021,09/03/2013,343,Lenka Emmens,14.549394,5:37
3c2df5b3-b2a6-4f22-b967-8f6b3a0b6f88,33.6061462,-117.8912117,Poaceae,79,Male,true,true,25/11/2020,30/12/2004,344,Woodman Rabbet,28.0178637,22:44
4585d194-520f-48b3-acc7-b42ea554c56b,45.212088,130.478187,Poaceae,18,Male,true,false,05/06/2020,28/01/2012,345,Sherwynd Edgars,64.3443188,15:26
1f2c6545-3b48-4439-add7-cda71ca6b9ef,56.5201848,34.9410177,Polypodiaceae,36,Female,true,false,28/07/2022,01/06/1952,346,Cynthea Candlin,35.846212,11:30
5cab6b51-57e2-4184-9534-32b9adc43876,26.312444,99.850365,Myrtaceae,75,Male,true,false,21/08/2020,16/11/1954,347,Conrade Brunetti,46.748522,6:49
ed571af4-d934-4ffc-acec-0d75236f533f,51.6715177,35.4505878,Buxaceae,65,Female,false,true,23/09/2021,12/06/2020,348,Karola Sambeck,49.0701119,12:08
a057539a-0519-47e7-9aac-41e71513aa55,-6.6224,106.3869,Acarosporaceae,95,Male,true,false,17/07/2022,03/02/1951,349,Gene Edgeller,-6.9158,0:42
0e1f376f-410d-45f4-8847-5a33576967e7,40.995233,122.064832,Cactaceae,62,Female,true,false,05/08/2022,22/12/2013,350,Lisa Bennallck,15.2170207,
e4f4b96b-b74a-49cb-a7e8-784dca092369,15.0286165,-23.563922,Cyperaceae,44,Male,false,false,13/03/2022,22/05/2003,351,Salem Gogerty,-8.1487,12:44
08985882-f485-46a5-b471-ef46cb575611,59.2278562,15.2613386,Rosaceae,58,Male,true,true,13/02/2022,12/02/1955,352,Jorgan Pulley,-27.6140791,4:14
afd4acd6-03e2-48ad-93d1-7fd311e2b339,59.7335648,30.3837772,Asteraceae,36,Male,false,false,13/05/2021,06/10/2000,353,Wynn Antoniewski,36.4173244,9:49
e4dbd1f1-d942-484a-8405-8a61ac7cbfd7,10.7297806,-11.1107854,Capparaceae,80,Female,false,false,06/03/2022,08/10/1974,354,Abby Moody,6.5346309,23:20
8c406e2f-8685-4be0-8db5-74f8e62040d8,34.8742638,71.1537637,Polemoniaceae,92,Female,true,false,29/04/2022,15/10/1986,355,Dacia Stair,4.6096768,0:55
b2c9ad0e-9465-448b-a377-e6c7c516967d,-3.0029841,115.9467997,Onagraceae,,Genderfluid,false,false,05/12/2021,23/06/1937,356,Karly Daouse,19.4052965,23:58
ae6867d7-2c1c-43c1-8d9e-ffafecf4ae1c,60.5061173,24.2916372,Brassicaceae,88,Bigender,false,false,13/09/2022,04/04/2006,357,Hayden Eldrid,14.1310247,9:22
bd61b393-fb98-42ae-a9b9-d293319c7faf,52.4594585,44.1998095,Arthoniaceae,20,Male,false,true,21/08/2021,16/11/1993,358,Kingsley Cadalleder,56.2421713,21:11
4be33a34-9e70-4c97-9adf-8b37b32b6f8b,62.679165,131.152863,Rosaceae,98,Female,true,true,17/11/2022,12/05/1989,359,Marjie Hackly,-6.633688,20:39
b9ffa928-5cb9-4a2b-937d-af89f2da26e0,12.180204,-0.3513021,Aizoaceae,71,Male,false,true,31/05/2022,11/05/1959,360,Fowler Lackney,36.7683527,23:50
0d5d4af0-7b6d-4d71-9772-4acfbe3df04b,38.05106,114.463347,Lamiaceae,67,Female,true,true,03/11/2022,30/06/1955,361,Kalinda Stych,-8.690455,17:47
5b247442-0c77-4328-832a-c4a57e70177e,27.948308,109.599191,Apiaceae,93,Female,true,true,07/02/2022,29/10/2000,362,Bertha Grestie,37.2719952,7:24
01d759fd-797b-4617-88e7-5caac04e5b84,59.913104,10.7238941,Frankeniaceae,56,Female,false,true,01/05/2020,28/12/1993,363,Susanne Pringer,-7.9396646,18:11
34bd6afc-68d1-4d5b-ad20-541c8e2dd526,42.1090506,48.1941426,Asteraceae,69,Male,true,false,21/04/2022,04/12/1984,364,Filbert Thistleton,-6.9136675,22:27
983d796e-e167-4781-830c-e0b582b453ae,54.0809529,21.4937201,Fabaceae,37,Polygender,true,false,03/05/2021,21/08/1924,365,Thor Holwell,-24.1089373,14:36
c4eadeae-59d2-4c45-9355-fc7f9f969dd8,56.2884624,46.2910589,Asteraceae,91,Male,false,true,10/09/2020,16/04/1952,366,Leicester Mattes,-12.2324162,18:05
8131776f-6960-40ff-8739-255e22393e49,-8.0138,111.4166,Brassicaceae,,Male,false,false,12/10/2022,14/11/1959,367,Roddie Cliff,34.1777698,10:55
b9b70529-8d52-45f4-9e6b-5cdab0c217d8,-23.2797384,-46.7452277,Umbilicariaceae,57,Male,false,true,14/08/2021,11/02/1931,368,Krishnah Harlick,47.0302849,8:53
6736abcb-e32c-4ef9-b372-85e8c5f65553,26.3039206,127.7616484,Asteraceae,30,Male,true,false,13/03/2022,07/04/1995,369,Aluin Tiebe,-34.6037075,
d316bedf-32b3-45eb-851f-71c3441a6237,23.106401,113.459749,Caryophyllaceae,86,Female,true,true,29/08/2021,07/11/2021,370,Wallie Euplate,13.6055178,1:46
33e2251b-f0d6-4768-bda8-217bd61d8e80,-33.4557162,-71.6669341,Cecropiaceae,92,Female,true,true,06/02/2021,15/03/1936,371,Lidia Bartol,30.327543,16:45
315acb6c-b36e-4b47-aac0-df5b71826d74,19.2540302,-99.6000391,Fabaceae,76,Non-binary,false,false,21/10/2022,07/10/1992,372,Damara Castagnaro,39.467685,15:37
87b6132b-9a00-4742-afd8-bc4f1d9f140d,39.6720868,-84.0960056,Liliaceae,25,Female,true,false,11/05/2020,09/03/1975,373,Leena Bramley,-11.8073201,10:14
8aca41cb-d65f-4332-97de-8dbb50c02516,34.99015,70.91302,Cyperaceae,85,Female,false,true,21/12/2021,03/05/2005,374,Glad Brotherheed,31.032243,23:00
6c0302c9-d425-484e-b5aa-e736a363bbfa,-0.6647007,101.0711758,Apiaceae,31,Female,true,false,,,375,Annamaria Seakes,,
804a1786-8e31-4665-9f19-b573d201e0b7,-7.6387228,111.0460407,Parmeliaceae,2,Male,false,false,20/12/2020,11/05/1997,376,Ced Pammenter,27.318852,13:58
b164a699-b90d-43a8-85a3-3ec5266d9f64,15.9156421,2.396174,Euphorbiaceae,72,Bigender,true,true,,,377,Julia Bea,,2:22
49b36ffd-b5df-47ae-ac41-d21620815659,59.221847,10.9469346,Caryophyllaceae,17,Male,false,false,21/11/2021,15/04/1960,378,Alon Scranny,13.4710669,2:08
0644709a-e3f2-4977-9418-f7b9780ff51e,35.6290935,139.7425844,Physciaceae,,Female,true,false,09/01/2022,21/05/2020,379,Doro Rochford,14.5937178,22:15
f608559a-8adb-4fcb-bccc-2ccebb62ae4a,34.56128,105.58335,Poaceae,26,Male,false,false,21/04/2020,18/12/1979,380,Virgil Vasilchikov,7.0706548,
e271523a-b661-4142-a48c-1f0335fabc25,57.8708172,11.9758543,Graphidaceae,75,Male,false,true,18/08/2021,09/08/1931,381,Fair Bonnefin,-6.2477331,0:43
32abf3e9-da48-4839-a963-d05f5c292ff9,45.7333281,20.6693099,Hydrocharitaceae,15,Female,true,false,08/03/2021,14/01/1932,382,Cindi Drains,45.5288007,12:45
27526f0d-88d7-4b69-a6e6-fe5d8254da88,-9.755588,-36.6639577,Asteraceae,50,Female,false,false,21/09/2020,24/12/1951,383,Rhianna McPhilemy,-8.2889,13:51
5f028f4b-745f-4c1f-beeb-1be7e6ad5ae8,-11.7843129,-75.4242758,Asteraceae,45,Male,true,true,28/09/2022,20/12/1951,384,Temple Bissett,61.2429355,13:29
c677feb4-2759-44a5-a892-792cf3f28c13,-33.5329865,-70.6351119,Polemoniaceae,71,Female,true,true,27/06/2021,26/10/1975,385,Laetitia Lovering,-7.1033128,22:57
0f1c8fdf-12dd-4555-9f97-52db185c65fe,16.7124054,98.5746649,Asteraceae,13,Female,false,false,17/08/2020,14/04/1953,386,Alla Tuckerman,48.7893977,3:13
613c1dce-70c2-4048-87b0-f138ae6745d9,-2.4170155,115.5444231,Onagraceae,60,Male,false,false,07/07/2021,02/05/2007,387,Caldwell Gawthrope,40.1128037,21:29
b2e55600-6de1-4192-95a6-662139c786b7,14.7938922,120.953604,Asteraceae,35,Female,false,true,22/02/2021,05/01/1955,388,Lynnett Bromet,22.705124,22:55
571a5046-4357-46e0-aeca-adaecbbb2a1d,15.661003,-91.430201,Annonaceae,56,Female,false,true,02/01/2020,15/01/2020,389,Silvana Barnwill,-11.303555,
5dfa78ae-b938-44aa-aafc-599325c4ca8e,57.855421,11.8951003,Parmeliaceae,48,Male,false,true,05/02/2022,16/07/1923,390,Wolfie Cuttin,26.8429645,11:43
be2e79d6-f88a-49e8-98b9-1b512fa7d387,36.114691,101.81962,Poaceae,64,Polygender,false,true,31/07/2020,17/11/2008,391,Pammie Thowless,57.4357357,3:50
8e209280-8a8e-4d57-9a62-1df486020747,40.659329,44.0188716,Boraginaceae,2,Polygender,false,true,23/04/2021,23/11/2012,392,Tris Kemwall,56.246131,19:32
e993bcbb-49d2-4b3b-bd0d-f1d6d365c7eb,49.8376215,18.9439837,Papaveraceae,17,Male,false,true,31/08/2020,08/03/1924,393,Romeo Gregs,50.9076315,
7faf0185-9cc9-448f-a27e-84049efbb2f0,-11.0443228,-75.4694285,Polemoniaceae,15,Female,true,true,20/12/2019,15/05/2019,394,Brit Give,54.80639,22:37
9fc03b69-429a-49d6-8c03-b69d8cacda90,49.7243072,13.273185,Sapotaceae,19,Female,false,true,21/12/2020,23/10/1983,395,Zola Juszkiewicz,50.7218455,21:41
3f3be2a9-1816-42b9-bc58-a3bb86bed27d,43.960744,124.582546,Scrophulariaceae,49,Male,true,true,06/12/2019,26/04/2002,396,Benedict Dunsmore,30.973935,
2450b7ce-59a1-43d5-8b0b-81f7ebded611,-6.2736138,106.6717451,Boraginaceae,,Female,true,true,14/05/2022,25/03/1963,397,Liza Frazer,46.8700877,23:15
7cb6d8f0-9aea-4dba-9c4b-49d30a0c50af,41.047953,110.926207,Poaceae,59,Female,true,true,24/12/2021,02/03/1989,398,Sissy Verna,40.912921,15:05
3ac20f13-7c24-46a0-8c65-7616ec00b0b9,41.0489611,-8.5265537,Fabaceae,40,Male,true,false,15/01/2021,22/10/1980,399,Granny Sighart,-22.1588749,4:35
99b93d62-bfe0-4120-8d3d-0f8bf43413b2,51.2701042,16.7076821,Fabaceae,30,Female,false,false,26/09/2020,24/08/1976,400,Uta Takkos,13.6343413,
71d53a1c-6dbd-4efa-b788-a5ca9d30f9e9,38.042805,114.514893,Hydrophyllaceae,82,Male,true,true,09/04/2022,07/09/1930,401,Phineas Phillpot,23.201636,18:25
116d83a9-6f89-4746-b286-23f4ba352521,28.430921,115.969683,Convolvulaceae,18,Male,false,true,08/01/2022,22/01/1990,402,Hobie Boutellier,28.682984,8:00
df050f56-4d57-49c0-9af9-7aef0dd1c1eb,-6.614938,120.43382,Poaceae,97,Female,true,true,06/01/2021,17/09/2017,403,Emmeline Cornall,48.7277622,18:58
b9685193-0e91-46f3-b9d5-f0e47a33d5e7,-6.1179866,106.5760857,Solanaceae,66,Male,false,true,06/04/2022,27/03/2007,404,Burtie Linggood,51.4464511,22:15
50f3f2f4-39df-4ec7-99f9-4f8b359e3d3c,21.238501,-77.5246795,Fabaceae,31,Female,true,true,02/02/2020,18/07/1993,405,Clarice Finlator,15.2586581,15:54
22ef57da-ec99-4f96-b491-d1ce77b6c299,5.921153,125.633439,Arecaceae,94,Male,false,true,08/04/2021,15/02/1924,406,Arnuad Rantoul,-6.955869,1:31
d07e8541-676a-4b9a-b9cc-6ccdee5aec19,39.6053819,-8.4043125,Orchidaceae,9,Female,true,true,05/02/2020,08/08/1960,407,Tamarra Arniz,44.284636,6:41
3256646f-2ac6-4295-ba10-97480a0704a2,19.238934,108.957345,Menyanthaceae,62,Female,true,true,10/05/2020,02/05/1970,408,Maureene Brownhill,38.7377792,
a4f3e619-4a8f-4ddd-8072-7e2602efde60,40.2356918,-8.5568556,Brachytheciaceae,64,Female,false,true,30/11/2021,26/08/1952,409,Tatiana Bardey,9.316446,2:44
26686d3b-36df-4d0a-95b0-bee1b874e1c6,58.2730218,13.1994008,Rosaceae,81,Male,true,true,20/11/2022,12/09/1938,410,Boigie Keune,19.535141,4:51
b7c630d9-a519-450d-8056-de5db24f7eef,7.8353579,4.9221114,Agavaceae,28,Female,true,true,13/08/2021,17/08/1959,411,Danny Mobius,30.007232,14:48
314a7d52-a7f5-471a-9970-a3880c810811,22.671042,113.823131,Dactylosporaceae,24,Female,true,false,21/01/2021,27/09/1993,412,Kailey Fishwick,40.536014,19:08
59911167-be17-463d-ac05-39d7810ef5e8,13.8195176,121.1729455,Fabaceae,56,Male,false,false,09/03/2021,14/02/1965,413,Tomlin Virgo,35.825603,11:34
225e65cb-6b36-4e80-94ac-f3215cb168a8,-6.5792655,106.2698669,Asteraceae,51,Agender,false,true,12/08/2021,29/08/1982,414,Raina Brigg,33.9498503,13:20
8d7df4ea-37e3-4c61-b0c0-567c1abf0d72,61.1521338,28.0739477,Piperaceae,21,Non-binary,true,false,15/03/2022,04/02/2014,415,Mellisent Aylott,31.67361,
42283283-bb72-4bbe-94c6-a5bb1e5a3ef0,48.5428567,22.9948916,Teloschistaceae,94,Male,true,true,26/01/2020,30/09/1956,416,Pavel Ginger,-24.8705652,7:14
bbf1a283-c497-41fa-81b6-7ed86df3df6c,2.9479721,-68.0477509,Lamiaceae,64,Female,false,true,30/09/2022,27/03/1934,417,Lettie Meneux,50.51666,23:15
aa9c254c-254b-4b99-a329-124bced7690e,-8.4355645,115.3223438,Asclepiadaceae,37,Female,true,false,07/02/2022,12/08/1965,418,Hadria Andrag,41.3119638,2:05
975fa0db-a6fc-418d-ad71-76b0e3428ea6,14.9333333,120.6166667,Brassicaceae,10,Female,false,false,20/06/2022,20/12/1973,419,Zandra Golsthorp,43.521619,19:54
405c7f78-04e5-422b-b49a-59adcb395613,17.4458367,121.5250628,Caryophyllaceae,71,Female,true,true,26/05/2020,17/07/1938,420,Ashleigh Pallatina,14.6411839,23:22
4e95b0a6-2e7f-4aed-8644-0eddbd99f386,39.170826,100.836184,Ramalinaceae,15,Female,true,true,19/03/2021,16/08/1984,421,Dode Cancott,49.6597583,1:25
f0edf92b-e0fd-4afb-a6ce-8407da7f18be,42.0264858,43.5525727,Asteraceae,41,Female,false,false,08/02/2020,21/03/1960,422,Kelci Hagan,7.7526495,2:23
302881b6-f6f9-41a4-8751-6562b811bc30,-24.5253253,-56.4076059,Iridaceae,16,Male,false,true,07/07/2021,30/07/1921,423,Munroe Roller,42.9285549,4:15
e0491f1e-5015-4105-a457-c3611ba4f020,49.5216159,22.937308,Apiaceae,30,Male,true,false,17/10/2022,21/04/2022,424,Xenos Manville,43.6953508,14:00
a62af49d-0509-417b-b13a-37e7ffd94a79,31.62519,65.05511,Hydrophyllaceae,58,Female,true,true,31/03/2022,05/02/1977,425,Saundra Dust,43.3815181,20:22
02bd7c61-145c-446e-a14d-0ea26f4d2aba,18.907778,-70.719444,Asteraceae,12,Female,true,true,29/11/2019,08/06/1934,426,Karrah Pedrozzi,60.6847164,6:41
c15e27cf-bc0d-4c81-a27a-5f2b8e637f00,22.75839,108.487368,Asteraceae,35,Male,false,false,08/11/2021,07/07/1987,427,Bram Lackeye,54.8603009,2:24
87ea2f70-e450-4d54-baf8-84094d438fc8,-10.333333,-77.45,Asteraceae,48,Female,false,true,25/03/2020,20/04/1976,428,Iormina Gertz,-7.7071613,21:54
95b50d57-8d08-4066-be3e-a145591e2daa,-24.8082762,-65.4412053,Lecanoraceae,24,Male,true,false,11/03/2021,26/04/2001,429,Cory Rougier,38.7649768,
f148b401-ec0a-4e1d-a8a5-ab136a61da7b,40.995233,122.064832,Poaceae,7,Female,true,false,18/08/2022,28/03/2019,430,Tandy Jefferys,51.888151,15:37
4d4b87ea-f97c-4582-9ca7-71f253af5c70,-17.4956441,-149.8728273,Liliaceae,29,Female,false,false,14/07/2020,05/04/1925,431,Lida Grewe,39.9380845,2:43
2aeb1ce8-1303-4747-bfe2-5c15303ed627,33.24001,68.8663,Poaceae,55,Female,true,false,23/07/2022,16/02/2002,432,Jacquenette Begley,50.4501,8:26
4865158f-6e2f-4b75-9b3f-5756aecf04ad,-34.6230015,-58.5764959,Crassulaceae,2,Male,true,true,20/04/2020,04/12/1958,433,Roberto Perrie,12.0545608,10:58
5feb9116-1305-4320-9c0f-a36acabffc95,-7.6589782,110.5394227,Brassicaceae,98,Male,true,false,30/08/2021,23/09/2001,434,Deck Francescuzzi,25.721143,13:07
a9274649-05f3-4433-a27e-ba0224d6ae42,-7.837207,112.0574774,Rosaceae,22,Female,false,false,17/06/2020,21/03/1928,435,Dix Vany,51.2235476,19:35
97027eb1-68c7-4ff0-abfe-dba52b8cd30c,48.071593,119.059106,Orthotrichaceae,11,Male,true,true,27/04/2021,26/04/1983,436,Evered Chipps,-8.2105982,15:51
9dd77059-a5b3-4deb-a6ee-3c4f941b30b4,59.4487214,17.8043161,Lamiaceae,59,Female,false,true,15/07/2022,11/06/1951,437,Daron Stuchburie,15.6562837,22:44
afac1f62-b77a-4ff0-8167-60d790c28125,23.12911,113.264385,Liliaceae,62,Genderfluid,true,false,06/05/2022,06/06/1957,438,Stevena O'Crotty,50.20027,15:07
51adde55-ae01-4990-941c-b9c33662e9f2,13.6991663,123.5183334,Fabaceae,94,Male,true,false,07/01/2020,07/07/2018,439,Ave Hinchcliffe,39.073815,9:59
63e90090-2e39-413a-8e3e-ba9084d0e18d,36.6850384,117.0714935,Cyperaceae,47,Male,false,false,,,440,Tanney Leban,,5:22
78dd70dc-4f2a-4acf-9527-394ac5277c03,9.7437515,1.1161166,Euphorbiaceae,37,Female,false,true,09/01/2021,27/07/1978,441,Patsy Clout,36.951766,
6dc6bb46-dc6c-43bc-b1cf-7a39bd6dfe36,8.8876607,-79.6421415,Hydrophyllaceae,77,Male,false,true,06/12/2020,25/06/1985,442,Nickey Stennine,-11.8887963,7:59
10e9ff15-37c8-4180-a454-56d7fd15d773,-7.2719005,112.7196817,Polygonaceae,96,Male,true,true,06/08/2021,13/06/1936,443,Hunter Cupitt,30.7879384,18:24
51b0dc52-c6c7-4ec0-8982-ca5e213993ae,8.1607397,-75.1078332,Asteraceae,56,Female,true,true,10/09/2020,06/09/2006,444,Martita Lackner,-3.0114,5:54
bfb92e54-e2ce-4914-b17d-4d18d233af19,-34.6143064,-58.7373137,Dryopteridaceae,62,Male,false,true,21/03/2020,10/09/2011,445,Alon Kesley,47.2173146,16:29
a246199b-cbe2-459a-a64b-d2d2cf7caa1e,50.3197113,20.3992492,Asteraceae,72,Female,false,false,08/01/2020,10/05/1971,446,Sisely Josupeit,34.0953553,19:43
5173146a-9815-46e1-9089-709aca7b88d5,43.6410973,51.1985113,Cactaceae,50,Male,true,false,06/10/2021,04/05/1954,447,Rossie Renney,50.4398775,
c2856285-093b-45e1-ae1b-0864958d7a79,-7.0555388,107.5767035,Fabaceae,90,Female,true,false,10/10/2021,09/11/1971,448,Roxana Komorowski,38.05106,19:01
926c1f3a-e346-4b2a-a0c2-d5b4113ae5cb,35.414982,116.587282,Papaveraceae,19,Genderqueer,false,true,23/11/2021,30/06/1939,449,Marcos Paris,14.0651123,19:07
afa691fe-c64a-4703-80af-9781270b813c,18.7486554,99.1677572,Lamiaceae,48,Female,false,false,14/11/2021,31/12/1943,450,Shirlene Trengove,45.5695819,10:01
52e74adc-196c-4d57-85bc-aba05363bb8c,51.3367814,18.6254711,Fabaceae,96,Male,true,true,,,451,Heindrick Chasles,,20:27
a6e7dec3-3aac-4758-8a5b-7e088b32cfc9,64.0516089,-21.986995,Pottiaceae,,Female,false,false,13/04/2020,27/12/1953,452,Myrle Goggan,8.7078954,10:02
89083d66-49f6-4cdd-961f-4ddc7c89d60d,53.5199891,59.8158991,Asclepiadaceae,6,Female,false,false,12/07/2021,15/07/1989,453,Joelle Hutchins,-6.858925,17:06
07643f04-696d-4dde-b230-d0446af87890,55.6949907,37.7470313,Fabaceae,96,Female,false,false,04/12/2021,06/04/1987,454,Josey Tregaskis,48.1475145,6:46
0dcf52e6-ee29-435b-bb9d-e3dc797ac2b6,-8.6519695,116.4813482,Asteraceae,,Male,true,true,16/08/2020,23/05/1946,455,Francklin Eskrigg,28.109598,21:17
59da4039-1816-428c-bf63-0ecbe5535993,36.5448905,61.1519716,Pteridaceae,40,Female,true,false,18/01/2020,20/12/1949,456,Peta Oake,-7.2248,0:20
870c23a6-7097-43a3-9850-5b29d129bc7b,37.035213,120.764679,Trypetheliaceae,64,Genderqueer,true,true,23/07/2020,05/05/1984,457,Janifer Tague,8.4430125,3:19
ec8a526f-1bb7-4922-90f5-77da1ab527e5,15.1042521,101.0768333,Asteraceae,17,Male,true,false,25/12/2019,30/08/1993,458,Mata Kitchingman,12.4082969,21:29
05a3664e-c614-4f96-83dc-023448321e16,38.9374004,-9.252733,Cyperaceae,6,Female,false,false,17/05/2022,31/07/1942,459,Amalie Kelloch,30.651078,12:07
6b79707c-5f24-4db4-ab64-3c3775a5055b,45.697904,0.964671,Cactaceae,28,Genderfluid,true,false,11/06/2021,05/08/1996,460,Elladine Mack,36.145932,5:52
